,Auction Number,Artwork Number,Title,Technique,Dimensions,Estimated Price,Date of Auction End,Sale Price,Image URL,Number of Authors,1 Author,2 Author,3 Author,1 Author Birth,1 Author Death,2 Author Birth,2 Author Death,3 Author Birth,3 Author Death,Technique Tokenized,Technique Lemmatized,Dim 1,Dim 2,Dim 3,Dimension List,Number of Dimensions,Dimension Units,Number of Artworks,Dominant Colour RGB,Palette Colour RGB,Dominant Colour Name,Palette Colour Names,Year,Month,Day,Day of Week,Hour,Sold,Final Price
2243,1120,205,BRÍGIDA - Sem título,"tecnica mista sobre papel, assinada e datada de 1995",Dim. - 19.5 x 30 cm,30,2018-09-17 21:51:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------1364_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,19.5,30,,"['19.5', '30']",2,cm,1,"(113, 63, 46)","[(97, 40, 33), (206, 129, 87), (141, 112, 76), (157, 148, 115), (154, 74, 52), (45, 32, 25), (138, 124, 119), (116, 82, 50), (113, 84, 81)]",saddlebrown,"['saddlebrown', 'peru', 'dimgray', 'gray', 'sienna', 'black', 'gray', 'darkolivegreen', 'dimgray']",2018,9,17,Monday,21,0,0
2244,1120,206,BRÍGIDA - Sem título,"tecnica mista sobre papel, assinada e datada de 1995",Dim. - 19 x 30 cm,30,2018-09-17 21:51:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------1366_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,tecnica+mista+papel+assinada+datada,tecnica+misturar+papel+assinar+datar,19,30,,"['19', '30']",2,cm,1,"(112, 42, 61)","[(221, 84, 72), (106, 38, 56), (37, 26, 30), (169, 66, 76), (128, 72, 99), (155, 94, 127), (164, 124, 121), (229, 134, 114), (122, 79, 77)]",brown,"['indianred', 'saddlebrown', 'black', 'sienna', 'dimgray', 'gray', 'gray', 'darksalmon', 'dimgray']",2018,9,17,Monday,21,0,0
2245,1120,207,Sem título,"oleo sobre tela, sec. xx",Dim. - 46 x 65 cm,50,2018-09-17 21:51:30,50,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------6963_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,oleo+tela,oleo+tela,46,65,,"['46', '65']",2,cm,1,"(80, 185, 239)","[(80, 186, 241), (139, 202, 206), (214, 233, 151), (236, 240, 235), (183, 215, 195), (223, 234, 180), (98, 161, 155), (180, 180, 222), (204, 212, 204)]",cornflowerblue,"['cornflowerblue', 'skyblue', 'khaki', 'whitesmoke', 'silver', 'palegoldenrod', 'cadetblue', 'lightsteelblue', 'lightgray']",2018,9,17,Monday,21,1,50
2246,1120,208,Paisagens tropicais,"tres oleos colados sobre cartao, escola brasileira, sec. xx, assinados protasio pina e datados de 1996",Dim. - 46 x 65 cm,300,2018-09-17 21:51:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------8556_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,oleos+colados+cartao+escola+brasileira+assinados+protasio+pina+datados,oleo+colar+cartao+escola+brasileiro+assinar+protasio+pina+datar,46,65,,"['46', '65']",2,cm,3,"(223, 235, 228)","[(175, 188, 114), (229, 240, 238), (122, 187, 176), (155, 213, 205), (228, 214, 161), (188, 228, 233), (99, 156, 117), (184, 196, 190), (140, 156, 140)]",gainsboro,"['darkkhaki', 'lavender', 'mediumaquamarine', 'lightblue', 'palegoldenrod', 'powderblue', 'slategray', 'silver', 'lightslategray']",2018,9,17,Monday,21,0,0
2247,1120,209,"""Queimada""","oleo sobre tela, pequenos defeitos, furos na tela, assinado e datado de 1970",Dim. - 59 x 99 cm,150,2018-09-17 21:52:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada--8921_p.jpg,1,a. j. luís,none,none,séc. xx,no information,no information,no information,no information,no information,oleo+tela+pequenos+defeitos+furos+tela+assinado+datado,oleo+tela+pequeno+defeito+furo+tela+assinar+datar,59,99,,"['59', '99']",2,cm,1,"(49, 25, 20)","[(196, 116, 80), (40, 22, 17), (128, 64, 52), (148, 121, 113), (85, 34, 25), (168, 48, 29), (95, 73, 65), (143, 108, 108), (64, 60, 60)]",black,"['peru', 'black', 'saddlebrown', 'gray', 'maroon', 'brown', 'darkolivegreen', 'gray', 'darkslategray']",2018,9,17,Monday,21,0,0
2248,1120,210,Sem título,"aguarela sobre papel, assinada mafalda de castro e datada de 2002",Dim. - 32.5 x 23 cm,20,2018-09-17 21:52:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------6096_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,aguarela+papel+assinada+mafalda+castro+datada,aguarela+papel+assinar+mafalda+castro+datar,32.5,23,,"['32.5', '23']",2,cm,1,"(120, 110, 63)","[(178, 182, 169), (107, 98, 47), (51, 55, 29), (180, 169, 124), (196, 142, 92), (138, 142, 119), (166, 131, 72), (121, 126, 91), (77, 56, 21)]",darkolivegreen,"['darkgray', 'darkolivegreen', 'darkslategray', 'darkkhaki', 'peru', 'gray', 'peru', 'dimgray', 'darkolivegreen']",2018,9,17,Monday,21,0,0
2249,1120,211,Sem título (nu feminino),"escultura em terracota, base de marmore, assinada ms",Dim. - (escultura) 18 cm,250,2018-09-17 21:52:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/_BBN1312_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,escultura+terracota+base+marmore+assinada+ms,escultura+terracota+base+marmore+assinar+m,18,,,['18'],1,cm,1,"(243, 242, 241)","[(175, 126, 93), (143, 90, 59), (244, 244, 242), (183, 154, 136), (205, 184, 166), (216, 199, 187), (132, 108, 100), (148, 132, 124), (196, 197, 194)]",whitesmoke,"['peru', 'sienna', 'whitesmoke', 'rosybrown', 'tan', 'silver', 'dimgray', 'gray', 'silver']",2018,9,17,Monday,21,0,0
2250,1120,212,Busto feminino,"escultura em bronze patinado, base em marmore, escola portuguesa, sec. xx",Dim. - 47 x 20.5 x 20.5 cm,250,2018-09-17 21:52:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/_BBM3457_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,escultura+bronze+patinado+base+marmore+escola+portuguesa,escultura+bronze+patinado+base+marmore+escola+português,47,20.5,20.5,"['47', '20.5', '20.5']",3,cm,1,"(235, 235, 241)","[(60, 64, 67), (239, 239, 245), (145, 149, 152), (124, 124, 129), (116, 132, 124), (180, 180, 185), (197, 199, 203), (124, 132, 124), (182, 189, 188)]",lavender,"['darkslategray', 'whitesmoke', 'lightslategray', 'gray', 'gray', 'silver', 'silver', 'gray', 'silver']",2018,9,17,Monday,21,0,0
2251,1120,213,Gazelas,"duas esculturas em bronze patinado e parcialmente dourado, europeus, sec. xx, uma perna soldada, pequenas amolgadelas",Dim. - 53 cm e 31 cm,250,2018-09-17 21:53:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/_BBN1306_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,esculturas+bronze+patinado+parcialmente+dourado+europeus+perna+soldada+pequenas+amolgadelas,escultura+bronze+patinado+parcialmente+dourar+europeu+perna+soldada+pequeno+amolgadelo,53,31,,"['53', '31']",2,cm,2,"(215, 219, 225)","[(215, 220, 226), (71, 70, 64), (114, 112, 102), (136, 136, 134), (107, 111, 116), (170, 168, 159), (174, 177, 179), (100, 100, 108), (156, 164, 163)]",gainsboro,"['gainsboro', 'darkslategray', 'dimgray', 'gray', 'dimgray', 'darkgray', 'darkgray', 'dimgray', 'darkgray']",2018,9,17,Monday,21,0,0
2252,1120,214,Flamingo,"escultura em loica de po de pedra da fabrica aleluia - aveiro, decoracao a negro e branco, portuguesa, sec. xx, marcada",Dim. - 56.5 cm,190,2018-09-17 21:53:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/_BBK7615_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,escultura+loica+po+pedra+fabrica+aleluia+aveiro+decoracao+negro+branco+portuguesa+marcada,escultura+loica+pedra+fabricar+aleluia+aveiro+decoracao+negro+branco+português+marcar,56.5,,,['56.5'],1,cm,1,"(235, 236, 239)","[(236, 237, 240), (49, 48, 51), (144, 143, 145), (123, 120, 113), (107, 108, 106), (116, 106, 96), (187, 187, 190), (182, 177, 169), (175, 163, 155)]",lavender,"['whitesmoke', 'darkslategray', 'lightslategray', 'gray', 'dimgray', 'dimgray', 'silver', 'darkgray', 'darkgray']",2018,9,17,Monday,21,0,0
2253,1120,215,Carpideiras,"tres esculturas em barro, assinadas e datadas de 2001",Dim. - (maior) 22 cm,250,2018-09-17 21:53:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------9052_p.jpg,1,tiago cabeças,none,none,1970,no information,no information,no information,no information,no information,esculturas+barro+assinadas+datadas,escultura+barro+assinar+datar,22,,,['22'],1,cm,3,"(218, 215, 219)","[(75, 64, 64), (223, 223, 228), (171, 118, 97), (169, 140, 131), (183, 180, 185), (164, 164, 169), (107, 108, 117), (195, 167, 157), (104, 100, 116)]",gainsboro,"['darkslategray', 'gainsboro', 'indianred', 'rosybrown', 'silver', 'darkgray', 'dimgray', 'tan', 'dimgray']",2018,9,17,Monday,21,0,0
2254,1120,216,Sagrada Família,"escultura em barro, assinada e datada de 2000",Dim. - 17 cm,150,2018-09-17 21:53:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------9046_p.jpg,1,tiago cabeças,none,none,1970,no information,no information,no information,no information,no information,escultura+barro+assinada+datada,escultura+barro+assinar+datar,17,,,['17'],1,cm,1,"(226, 220, 225)","[(227, 221, 227), (96, 66, 59), (176, 120, 96), (176, 140, 128), (199, 175, 157), (119, 100, 108), (116, 112, 119), (195, 178, 176), (172, 166, 172)]",gainsboro,"['gainsboro', 'darkolivegreen', 'indianred', 'rosybrown', 'tan', 'dimgray', 'dimgray', 'silver', 'darkgray']",2018,9,17,Monday,21,0,0
2255,1120,217,Pietà,"escultura em barro, assinada e datada de 2012",Dim. - 35 cm,100,2018-09-17 21:54:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------9048_p.jpg,1,tiago cabeças,none,none,1970,no information,no information,no information,no information,no information,escultura+barro+assinada+datada,escultura+barro+assinar+datar,35,,,['35'],1,cm,1,"(227, 226, 231)","[(76, 63, 53), (228, 227, 232), (169, 123, 97), (180, 143, 125), (101, 96, 100), (197, 168, 151), (114, 117, 118), (199, 182, 177), (164, 172, 172)]",gainsboro,"['darkslategray', 'gainsboro', 'indianred', 'rosybrown', 'dimgray', 'tan', 'dimgray', 'silver', 'darkgray']",2018,9,17,Monday,21,0,0
2256,1120,218,Diabo,"escultura em barro policromado, assinada e datada de 2000",Dim. - 21 cm,100,2018-09-17 21:54:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------9050_p.jpg,1,tiago cabeças,none,none,1970,no information,no information,no information,no information,no information,escultura+barro+policromado+assinada+datada,escultura+barro+policromado+assinar+datar,21,,,['21'],1,cm,1,"(213, 211, 222)","[(145, 64, 65), (214, 213, 225), (64, 41, 42), (172, 130, 126), (135, 124, 126), (151, 95, 111), (97, 105, 108), (166, 165, 171), (181, 148, 164)]",lightgray,"['sienna', 'gainsboro', 'darkslategray', 'rosybrown', 'gray', 'gray', 'dimgray', 'darkgray', 'rosybrown']",2018,9,17,Monday,21,0,0
2257,1120,219,Presépio,"multiplo - escultura em biscuit da fabrica ng, base em acrilico, edicao coleccoes philae, datada de 1987, marcada com etiqueta, assinada na base",Dim. - 13 cm,80,2018-09-17 21:54:30,80,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------9338_p.jpg,1,dorita castelbranco,none,none,1936,1996,no information,no information,no information,no information,multiplo+escultura+biscuit+fabrica+ng+base+acrilico+edicao+coleccoes+philae+datada+marcada+etiqueta+assinada+base,multiplo+escultura+biscuit+fabricar+ng+base+acrilico+edicao+coleccoe+philae+datar+marcar+etiqueta+assinar+base,13,,,['13'],1,cm,1,"(214, 216, 233)","[(216, 217, 234), (129, 128, 127), (170, 170, 176), (193, 194, 211), (185, 188, 187), (164, 164, 156), (148, 148, 164), (180, 188, 196), (148, 156, 164)]",gainsboro,"['gainsboro', 'gray', 'darkgray', 'silver', 'silver', 'darkgray', 'darkgray', 'silver', 'darkgray']",2018,9,17,Monday,21,1,80
2258,1120,220,Galo,"escultura em terracota policromada, portuguesa, sec. xx, extremidade do bico partido",Dim. - 34 cm,40,2018-09-17 21:54:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/Cabral-Moncada-7477_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,escultura+terracota+policromada+portuguesa+extremidade+bico+partido,escultura+terracota+policromada+português+extremidade+bico+partido,34,,,['34'],1,cm,1,"(229, 222, 214)","[(228, 222, 218), (220, 72, 51), (224, 159, 68), (231, 204, 133), (230, 136, 125), (196, 100, 116), (245, 174, 170), (132, 124, 116), (180, 188, 180)]",gainsboro,"['gainsboro', 'chocolate', 'peru', 'burlywood', 'lightcoral', 'indianred', 'lightpink', 'gray', 'silver']",2018,9,17,Monday,21,0,0
2259,1120,221,"Prato ""Rosto feminino""","faianca, decoracao policromada, europeu, sec. xx, esbeicadelas, marcado",Dim. - 25 cm,10,2018-09-17 21:58:45,18,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada--3787_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,faianca+decoracao+policromada+europeu+esbeicadelas+marcado,faianca+decoracao+policromada+europeu+esbeicadela+marcar,25,,,['25'],1,cm,1,"(224, 224, 215)","[(93, 93, 73), (225, 225, 215), (141, 140, 120), (212, 108, 84), (116, 121, 108), (185, 188, 166), (172, 172, 157), (124, 116, 108), (164, 169, 156)]",gainsboro,"['darkolivegreen', 'gainsboro', 'gray', 'indianred', 'dimgray', 'darkgray', 'darkgray', 'dimgray', 'darkgray']",2018,9,17,Monday,21,1,18
2260,1120,222,Cesto,"vidro verde e leitoso, europeu, sec. xx, assinado",Dim. - 20 cm,50,2018-09-17 21:55:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/_BBK7684_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,vidro+verde+leitoso+europeu+assinado,vidro+verde+leitoso+europeu+assinar,20,,,['20'],1,cm,1,"(217, 219, 232)","[(56, 77, 92), (218, 220, 233), (130, 144, 158), (172, 178, 193), (95, 148, 159), (108, 100, 120), (108, 108, 108), (164, 156, 164), (164, 164, 164)]",gainsboro,"['darkslategray', 'gainsboro', 'lightslategray', 'silver', 'cadetblue', 'dimgray', 'dimgray', 'darkgray', 'darkgray']",2018,9,17,Monday,21,0,0
2261,1120,223,Candeeiro de mesa,"faianca, decoracao relevada, italiano, sec. xx, nao electrificado, pequenos defeitos, marcado",Dim. - 40 cm,80,2018-09-17 21:55:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada--7877a_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,faianca+decoracao+relevada+italiano+electrificado+pequenos+defeitos+marcado,faianca+decoracao+relevado+italiano+electrificado+pequeno+defeito+marcar,40,,,['40'],1,cm,1,"(100, 76, 51)","[(100, 76, 51), (223, 221, 218), (158, 142, 125), (127, 113, 102), (188, 180, 172), (132, 124, 114), (175, 164, 158), (172, 173, 172), (164, 140, 92)]",darkolivegreen,"['darkolivegreen', 'gainsboro', 'gray', 'dimgray', 'darkgray', 'gray', 'darkgray', 'darkgray', 'peru']",2018,9,17,Monday,21,0,0
2262,1120,224,Taça grande,"madeira e aplicacoes e latao, oriente, sec. xx, oxidacao",Dim. - 12 x 49 cm,30,2018-09-17 21:55:45,30,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada---8954_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,madeira+aplicacoes+latao+oriente+oxidacao,madeira+aplicacoe+latao+oriente+oxidacao,12,49,,"['12', '49']",2,cm,1,"(147, 83, 56)","[(147, 83, 56), (218, 217, 217), (183, 148, 128), (162, 108, 108), (194, 175, 173), (175, 148, 98), (180, 168, 166), (140, 116, 108), (193, 150, 164)]",sienna,"['sienna', 'gainsboro', 'rosybrown', 'gray', 'silver', 'darkkhaki', 'darkgray', 'gray', 'rosybrown']",2018,9,17,Monday,21,1,30
2263,1120,225,Bandeja redonda,"aco pintado, italiana, sec. xx, sinais de uso, marcada alessi",Dim. - 47.5 cm,20,2018-09-17 21:56:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada 6027_p.jpg,1,michael graves,none,none,1962,2015,no information,no information,no information,no information,aco+pintado+italiana+sinais+uso+marcada+alessi,aco+pintado+italiano+sinal+uso+marcar+alessi,47.5,,,['47.5'],1,cm,1,"(230, 230, 230)","[(83, 80, 81), (231, 230, 230), (176, 176, 177), (189, 188, 188), (39, 38, 39), (151, 150, 151), (132, 132, 132), (169, 164, 172), (129, 124, 132)]",gainsboro,"['darkslategray', 'gainsboro', 'darkgray', 'silver', 'darkslategray', 'darkgray', 'gray', 'darkgray', 'gray']",2018,9,17,Monday,21,0,0
2264,1120,226,Candeeiro de mesa KAISER IDELL,"metal lacado, altura ajustavel, alemao, sec. xx, faltas e defeitos",Dim. - 47 cm,40,2018-09-17 21:56:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada-----4968_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,metal+lacado+altura+ajustavel+alemao+faltas+defeitos,metal+lacado+altura+ajustavel+alemao+falta+defeito,47,,,['47'],1,cm,1,"(231, 230, 229)","[(232, 231, 231), (61, 58, 51), (148, 143, 135), (107, 108, 95), (116, 108, 101), (121, 118, 103), (190, 185, 177), (184, 178, 162), (172, 164, 155)]",gainsboro,"['lavender', 'darkslategray', 'gray', 'dimgray', 'dimgray', 'dimgray', 'silver', 'darkgray', 'darkgray']",2018,9,17,Monday,21,0,0
2265,1120,227,"Candeeiro de tecto ""Campari Light 155""","garrafas de refrigerante campari e outros materiais, altura ajustavel, alemao, sec. xx/xxi, falta do espigao e peca para colocacao no tecto, pequenos defeitos, juntam-se diversas garrafas extra, marcado",Dim. - 155 cm,70,2018-09-17 21:56:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada--3799_p.jpg,1,ingo maurer,none,none,1932,no information,no information,no information,no information,no information,garrafas+refrigerante+campari+materiais+altura+ajustavel+alemao+espigao+peca+colocacao+tecto+pequenos+defeitos+juntamse+garrafas+extra+marcado,garrafa+refrigerante+campari+material+altura+ajustavel+alemao+espigao+pecar+colocacao+tecto+pequeno+defeito+juntamse+garrafa+extra+marcar,155,,,['155'],1,cm,1,"(229, 228, 227)","[(229, 228, 228), (173, 52, 60), (214, 143, 143), (182, 118, 108), (232, 180, 181), (219, 176, 161), (244, 108, 132), (140, 116, 116), (180, 172, 172)]",gainsboro,"['gainsboro', 'brown', 'rosybrown', 'indianred', 'lightpink', 'tan', 'lightcoral', 'gray', 'darkgray']",2018,9,17,Monday,21,0,0
2266,1120,228,Candeeiro de tecto,"metal cromado com aplicacoes em vidro azul, europeu, sec. xx, pequenas faltas e defeitos",Dim. - 23 x 45.5 cm,50,2018-09-17 21:56:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada-------2458_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,metal+cromado+aplicacoes+vidro+azul+europeu+pequenas+faltas+defeitos,metal+cromado+aplicacoe+vidro+azul+europeu+pequeno+falta+defeito,23,45.5,,"['23', '45.5']",2,cm,1,"(190, 187, 183)","[(22, 22, 21), (189, 185, 182), (109, 110, 109), (244, 244, 243), (92, 84, 85), (219, 220, 216), (92, 92, 82), (140, 132, 133), (141, 141, 132)]",silver,"['black', 'silver', 'dimgray', 'whitesmoke', 'dimgray', 'gainsboro', 'dimgray', 'gray', 'gray']",2018,9,17,Monday,21,0,0
2267,1120,229,Candeeiro de tecto,"vidro e metal, europeu, sec. xx, pequenos defeitos",Dim. - 101 cm,50,2018-09-17 21:57:00,220,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada-------2460_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,vidro+metal+europeu+pequenos+defeitos,vidro+metal+europeu+pequeno+defeito,101,,,['101'],1,cm,1,"(188, 185, 181)","[(187, 183, 180), (120, 117, 113), (34, 33, 29), (237, 234, 228), (141, 140, 132), (140, 132, 131), (220, 220, 212), (95, 92, 83), (92, 84, 81)]",silver,"['silver', 'gray', 'black', 'linen', 'gray', 'gray', 'gainsboro', 'dimgray', 'dimgray']",2018,9,17,Monday,21,1,220
2268,1120,230,"Televisão ""Capacete""","plastico e outros materiais, decoracao a preto e vermelho, europeia, sec. xx/xxi, mecanismo nao verificado, sinais de uso, marcada philips",Dim. - 40 X 50 X 42 cm,70,2018-09-17 21:57:15,85,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada--6781_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,plastico+materiais+decoracao+preto+vermelho+europeia+mecanismo+verificado+sinais+uso+marcada+philips,plastico+material+decoracao+preto+vermelho+europeu+mecanismo+verificar+sinal+uso+marcar+philip,40,50,42,"['40', '50', '42']",3,cm,1,"(44, 42, 40)","[(44, 42, 40), (231, 230, 227), (175, 88, 78), (134, 132, 131), (194, 151, 147), (132, 116, 107), (181, 180, 179), (100, 108, 100), (190, 173, 163)]",darkslategray,"['darkslategray', 'gainsboro', 'indianred', 'gray', 'rosybrown', 'gray', 'darkgray', 'dimgray', 'darkgray']",2018,9,17,Monday,21,1,85
2269,1120,231,Secador de cabelo,"plastico, frances, sec. xx (anos 60), marcado calor no 90.51",Dim. - 28 cm,50,2018-09-17 21:57:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/_BBK2385_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,plastico+frances+marcado+calor,plastico+france+marcar+calor,28,,,['28'],1,cm,1,"(235, 233, 236)","[(235, 234, 236), (219, 145, 53), (227, 186, 141), (241, 213, 184), (178, 144, 132), (238, 204, 92), (214, 186, 174), (218, 204, 212), (196, 180, 172)]",lavender,"['lavender', 'peru', 'burlywood', 'wheat', 'rosybrown', 'sandybrown', 'silver', 'lightgray', 'silver']",2018,9,17,Monday,21,0,0
2270,1120,232,Par de banquetas,"estruturas em metal cromado, assento em pele ecologica, europeias, sec. xx, sinais de uso, pequenos defeitos, segundo modelo ""barcelona"" de mies van de rohe",Dim. - 38 x 64 x 59 cm,100,2018-09-17 21:57:45,350,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada------1064_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,"estruturas+metal+cromado+assento+pele+ecologica+europeias+sinais+uso+pequenos+defeitos+modelo+""barcelona""+mies+van+rohe","estrutura+metal+cromado+assento+ecologica+europeu+sinal+uso+pequeno+defeito+modelo+""barcelona""+mie+van+rohe",38,64,59,"['38', '64', '59']",3,cm,2,"(96, 69, 55)","[(96, 69, 55), (229, 227, 226), (132, 112, 97), (150, 141, 133), (188, 182, 178), (176, 168, 160), (163, 164, 159), (100, 100, 108), (108, 116, 116)]",darkolivegreen,"['darkolivegreen', 'gainsboro', 'dimgray', 'gray', 'silver', 'darkgray', 'darkgray', 'dimgray', 'dimgray']",2018,9,17,Monday,21,1,350
2271,1120,233,Lote de oito discos,"vinil de 33 rotacoes, billy joel, christopher cross, dois julio iglesias, madona, michael jackson, paul mccartney e the supremes",Dim. - 31 x 31 cm,10,2018-09-17 21:58:00,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada-----2038_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,vinil+rotacoes+billy+joel+christopher+cross+julio+iglesias+madona+michael+jackson+paul+mccartney+the+supremes,vinil+rotacoe+billy+joel+christopher+cro+julio+iglesia+madona+michael+jackson+paul+mccartney+the+supreme,31,31,,"['31', '31']",2,cm,1,"(221, 214, 216)","[(185, 89, 88), (87, 79, 78), (223, 219, 222), (141, 137, 136), (206, 139, 142), (194, 170, 157), (186, 97, 117), (181, 177, 177), (108, 118, 124)]",gainsboro,"['indianred', 'darkslategray', 'gainsboro', 'gray', 'rosybrown', 'tan', 'indianred', 'darkgray', 'slategray']",2018,9,17,Monday,21,0,0
2272,1120,234,Marilyn Monroe e Humphrey Bogart,"duas impressoes sobre espelho, europeus, sec. xx, pequenos defeitos",Dim. - 39 x 37 cm,20,2018-09-17 21:58:15,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada-----4892_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,impressoes+espelho+europeus+pequenos+defeitos,impressoe+espelho+europeu+pequeno+defeito,39,37,,"['39', '37']",2,cm,2,"(34, 33, 36)","[(32, 32, 35), (207, 206, 208), (132, 132, 133), (100, 100, 101), (92, 92, 92), (108, 108, 108), (167, 166, 167), (156, 156, 156), (159, 148, 152)]",black,"['black', 'lightgray', 'gray', 'dimgray', 'dimgray', 'dimgray', 'darkgray', 'darkgray', 'darkgray']",2018,9,17,Monday,21,0,0
2273,1120,235,Conjunto de seis posters de museu,"impressoes sobre papel, pequenos rasgoes, pequenos defeitos",Dim. - 80 x 60 cm,20,2018-09-17 21:58:30,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada---7071_p.jpg,1,no information,none,none,no information,no information,no information,no information,no information,no information,impressoes+papel+pequenos+rasgoes+pequenos+defeitos,impressoe+papel+pequeno+rasgoe+pequeno+defeito,80,60,,"['80', '60']",2,cm,1,"(131, 131, 112)","[(128, 126, 98), (201, 201, 204), (234, 139, 90), (216, 203, 167), (155, 159, 164), (93, 85, 36), (72, 94, 68), (72, 62, 61), (140, 124, 188)]",gray,"['gray', 'lightgray', 'coral', 'tan', 'darkgray', 'darkolivegreen', 'darkolivegreen', 'darkslategray', 'mediumpurple']",2018,9,17,Monday,21,0,0
2274,1120,236,"""Cangão""","encaustica e outros materiais sobre platex, pequenos defeitos, assinada e datada de 1999, no verso",Dim. - 65 x 50 cm,150,2018-09-17 21:58:45,Not sold,https://leiloescml-aclserviatildese.netdna-ssl.com/fotos/l1120/cabral-moncada--8787_p.jpg,1,prudência,none,none,séc. xx,no information,no information,no information,no information,no information,encaustica+materiais+platex+pequenos+defeitos+assinada+datada+verso,encaustica+material+platex+pequeno+defeito+assinar+datar+verso,65,50,,"['65', '50']",2,cm,1,"(41, 30, 20)","[(174, 129, 36), (36, 27, 20), (127, 135, 73), (120, 81, 24), (154, 76, 4), (74, 46, 17), (79, 77, 51), (132, 104, 96), (59, 58, 60)]",black,"['darkgoldenrod', 'black', 'olivedrab', 'saddlebrown', 'saddlebrown', 'darkolivegreen', 'darkolivegreen', 'dimgray', 'darkslategray']",2018,9,17,Monday,21,0,0
